balanced,nonincreasing,50,8,0.005818499950692058,0.0062342919409275055,dp
balanced,nonincreasing,50,10,0.005741375032812357,0.00618537503760308,dp
balanced,nonincreasing,50,20,0.00543525000102818,0.005995874991640449,dp
balanced,nonincreasing,60,4,0.04134545905981213,0.04481783299706876,dp
balanced,nonincreasing,60,6,0.03821324999444187,0.036841665976680815,dp_decomp
balanced,nonincreasing,60,8,0.026007000007666647,0.025759708019904792,dp_decomp
balanced,nonincreasing,60,10,0.03187866706866771,0.019657415919937193,dp_decomp
balanced,nonincreasing,60,20,0.007049083011224866,0.007829042035154998,dp
balanced,nonincreasing,70,4,0.07132791599724442,0.07026908395346254,dp_decomp
balanced,nonincreasing,70,6,0.04427154106087983,0.04294841701630503,dp_decomp
balanced,nonincreasing,70,8,0.031556416070088744,0.03261629201006144,dp
balanced,nonincreasing,70,10,0.019345290958881378,0.019432790926657617,dp
balanced,nonincreasing,70,20,0.012928707990795374,0.013992000021971762,dp
balanced,nonincreasing,80,4,0.21239825000520796,0.1984442078974098,dp_decomp
balanced,nonincreasing,80,6,0.17581837507896125,0.161670041969046,dp_decomp
balanced,nonincreasing,80,8,0.0991074169287458,0.10254658304620534,dp
balanced,nonincreasing,80,10,0.0525245419703424,0.05311516590882093,dp
balanced,nonincreasing,80,20,0.021419416996650398,0.0222937089856714,dp
balanced,nonincreasing,90,4,0.1600857499288395,0.1513974160188809,dp_decomp
balanced,nonincreasing,90,6,0.10186566691845655,0.10412466595880687,dp
balanced,nonincreasing,90,8,0.07904124993365258,0.0779200829565525,dp_decomp
balanced,nonincreasing,90,10,0.06278208398725837,0.06232245801948011,dp_decomp
balanced,nonincreasing,90,20,0.03195966698694974,0.03256316704209894,dp
balanced,nonincreasing,100,4,0.4353820000542328,0.44087887497153133,dp
balanced,nonincreasing,100,6,0.27471129200421274,0.2840457500424236,dp
balanced,nonincreasing,100,8,0.23580845794640481,0.2560287920059636,dp
balanced,nonincreasing,100,10,0.253865291015245,0.23219541599974036,dp_decomp
balanced,nonincreasing,100,20,0.05869791703298688,0.059601624961942434,dp
